Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2024-07-30 00:00:00-04:00,217.50779485320817,218.63904514115285,214.46134877521007,217.12078857421875,41643800,0.0,0.0,AAPL
2024-07-31 00:00:00-04:00,219.7405227481965,222.10226187087767,218.93674165630796,220.3756103515625,50036300,0.0,0.0,AAPL
2024-08-01 00:00:00-04:00,222.64802807062824,222.7571844619209,215.35444602521784,216.6841583251953,62501000,0.0,0.0,AAPL
2024-08-02 00:00:00-04:00,217.46809553371503,223.86860618805187,216.0391597412521,218.1726531982422,105568600,0.0,0.0,AAPL
2024-08-05 00:00:00-04:00,197.56204548052773,211.8614570593827,194.49576385779395,207.66392517089844,119548600,0.0,0.0,AAPL
2024-08-06 00:00:00-04:00,203.72440665766518,208.37841518370308,199.52687447574846,205.63958740234375,69660500,0.0,0.0,AAPL
2024-08-07 00:00:00-04:00,205.31209833985366,212.00037630720823,204.80601788828693,208.20970153808594,63516400,0.0,0.0,AAPL
2024-08-08 00:00:00-04:00,211.4744658055274,212.55609685346144,207.22731432081122,211.6729278564453,47161100,0.0,0.0,AAPL
2024-08-09 00:00:00-04:00,210.47221789303094,215.11629337558463,210.3432107490655,214.5804443359375,42201600,0.0,0.0,AAPL
2024-08-12 00:00:00-04:00,214.65993379251097,218.07747160820446,214.1929998012183,216.1103973388672,38028100,0.25,0.0,AAPL
2024-08-13 00:00:00-04:00,217.58072790378117,220.44193777769505,217.58072790378117,219.82598876953125,44155300,0.0,0.0,AAPL
2024-08-14 00:00:00-04:00,219.13056699635618,221.57450454206742,218.2662343099079,220.27305603027344,41960600,0.0,0.0,AAPL
2024-08-15 00:00:00-04:00,223.13425172393934,223.87935717471936,221.30624816369337,223.2534637451172,46414000,0.0,0.0,AAPL
2024-08-16 00:00:00-04:00,222.45869413327577,225.34970708383625,222.19045191126241,224.57479858398438,44340200,0.0,0.0,AAPL
2024-08-19 00:00:00-04:00,224.2469437652095,224.51518597934856,221.58442566604344,224.41583251953125,40687800,0.0,0.0,AAPL
2024-08-20 00:00:00-04:00,224.29662301984854,225.68748051768907,223.97870407222223,225.0317840576172,30299000,0.0,0.0,AAPL
2024-08-21 00:00:00-04:00,225.04174306182065,226.49220666639903,223.58133501497932,224.92251586914062,34765500,0.0,0.0,AAPL
2024-08-22 00:00:00-04:00,226.30343225653021,226.84984597984075,222.43881906323927,223.06471252441406,43695300,0.0,0.0,AAPL
2024-08-23 00:00:00-04:00,224.18735755669383,226.73064869689995,222.8660352522939,225.35964965820312,38677300,0.0,0.0,AAPL
2024-08-26 00:00:00-04:00,225.2801304868265,225.7967411465175,222.4288653159012,225.6973876953125,30602200,0.0,0.0,AAPL
2024-08-27 00:00:00-04:00,224.52511915345738,227.35652605602343,223.4223624308928,226.5418701171875,35934600,0.0,0.0,AAPL
2024-08-28 00:00:00-04:00,226.43257756563742,228.35991942602843,224.20719049274723,225.0119171142578,38052200,0.0,0.0,AAPL
2024-08-29 00:00:00-04:00,228.59837969678284,231.3999685703833,227.38634017099784,228.29039001464844,51906300,0.0,0.0,AAPL
2024-08-30 00:00:00-04:00,228.68777538921813,228.89639643358683,225.99545426270925,227.5055389404297,52990800,0.0,0.0,AAPL
2024-09-03 00:00:00-04:00,227.05848641015993,227.50554667965343,219.72664341730942,221.3162078857422,50190600,0.0,0.0,AAPL
2024-09-04 00:00:00-04:00,220.2134333758585,220.33264539565292,216.06070449558098,219.40872192382812,43840200,0.0,0.0,AAPL
2024-09-05 00:00:00-04:00,220.1836359939166,224.00850159902006,220.07435325324454,220.92874145507812,36615400,0.0,0.0,AAPL
2024-09-06 00:00:00-04:00,222.4884846157397,223.7700744804958,218.33577084564575,219.37892150878906,48423000,0.0,0.0,AAPL
2024-09-09 00:00:00-04:00,219.37894424631622,219.82600453136772,215.29576534565257,219.46835327148438,67180000,0.0,0.0,AAPL
2024-09-10 00:00:00-04:00,217.49130185519834,220.0345925843304,215.31559161387113,218.6735382080078,51591000,0.0,0.0,AAPL
2024-09-11 00:00:00-04:00,220.01475867053273,221.63411098197892,216.4680492147489,221.20692443847656,44587100,0.0,0.0,AAPL
2024-09-12 00:00:00-04:00,221.04796566036197,222.09111639532034,218.38546260882887,221.3162078857422,37455600,0.0,0.0,AAPL
2024-09-13 00:00:00-04:00,222.12092741382088,222.57791698251046,220.4618275881316,221.0479736328125,36766600,0.0,0.0,AAPL
2024-09-16 00:00:00-04:00,215.126845002842,215.80241517960704,212.52394807405793,214.90829467773438,59357400,0.0,0.0,AAPL
2024-09-17 00:00:00-04:00,214.34200737227792,215.48449636527135,213.10016491936787,215.37521362304688,45519300,0.0,0.0,AAPL
2024-09-18 00:00:00-04:00,216.13026348358338,221.25659276615585,216.12031904206836,219.24977111816406,59894900,0.0,0.0,AAPL
2024-09-19 00:00:00-04:00,223.52171975466862,228.32020097310811,223.16406850984052,227.3763885498047,66781300,0.0,0.0,AAPL
2024-09-20 00:00:00-04:00,228.46920754640476,231.56884144729943,226.1345376792504,226.71075439453125,318679900,0.0,0.0,AAPL
2024-09-23 00:00:00-04:00,225.85633703509038,227.95256742425389,224.33632328684277,224.9920196533203,54146000,0.0,0.0,AAPL
2024-09-24 00:00:00-04:00,227.15783023434298,227.8532741806864,224.2568878942957,225.8861846923828,43556100,0.0,0.0,AAPL
2024-09-25 00:00:00-04:00,223.46211039913067,225.80670975939722,222.55806053621265,224.89271545410156,42308700,0.0,0.0,AAPL
2024-09-26 00:00:00-04:00,225.81662129607273,227.00878694842402,223.93895622483703,226.03518676757812,36636700,0.0,0.0,AAPL
2024-09-27 00:00:00-04:00,226.96904659349977,228.0221264682928,225.81661326820586,226.30340576171875,34026000,0.0,0.0,AAPL
2024-09-30 00:00:00-04:00,228.5387415800987,231.47943115234375,228.1512873446241,231.47943115234375,54541900,0.0,0.0,AAPL
2024-10-01 00:00:00-04:00,228.02214574584622,228.15128705136544,222.2798675150603,224.73374938964844,63285000,0.0,0.0,AAPL
2024-10-02 00:00:00-04:00,224.41584231153624,225.8861795938886,221.56457676904253,225.30003356933594,32880600,0.0,0.0,AAPL
2024-10-03 00:00:00-04:00,223.67074086449446,225.32984066329956,221.86262602596847,224.19728088378906,34044200,0.0,0.0,AAPL
2024-10-04 00:00:00-04:00,226.41271278943105,226.5120662505933,222.66732681912907,225.3199005126953,37245100,0.0,0.0,AAPL
2024-10-07 00:00:00-04:00,223.0349151567562,224.2171516536621,219.8856043654075,220.24325561523438,39505400,0.0,0.0,AAPL
2024-10-08 00:00:00-04:00,222.83620769655573,224.5052366387564,221.79305702807565,224.29661560058594,31855700,0.0,0.0,AAPL
2024-10-09 00:00:00-04:00,223.76015205132026,228.25065892191472,223.36276850208282,228.04202270507812,33591100,0.0,0.0,AAPL
2024-10-10 00:00:00-04:00,226.29350107451606,228.00227752622936,225.68748134269669,227.54527282714844,28183500,0.0,0.0,AAPL
2024-10-11 00:00:00-04:00,227.80359724609562,227.91287999534921,225.8563814846346,226.0650177001953,31759200,0.0,0.0,AAPL
2024-10-14 00:00:00-04:00,227.20748901369805,230.21771386522883,227.1081507143634,229.79052734375,39882100,0.0,0.0,AAPL
2024-10-15 00:00:00-04:00,232.08544385770335,235.9401275315396,230.853530735341,232.32388305664062,64751400,0.0,0.0,AAPL
2024-10-16 00:00:00-04:00,230.0885769817669,230.60517253033711,228.34005309673006,230.26739501953125,34082200,0.0,0.0,AAPL
2024-10-17 00:00:00-04:00,231.9066247344228,232.3238971476739,229.0156269629083,230.63497924804688,32993800,0.0,0.0,AAPL
2024-10-18 00:00:00-04:00,234.6386615701971,234.6386615701971,232.4828249974097,233.46636962890625,46431500,0.0,0.0,AAPL
2024-10-21 00:00:00-04:00,232.91995571367772,235.3043021987925,232.91995571367772,234.93670654296875,36254500,0.0,0.0,AAPL
2024-10-22 00:00:00-04:00,232.36364046895116,234.67843677993508,231.0820656392084,234.32078552246094,38846600,0.0,0.0,AAPL
2024-10-23 00:00:00-04:00,232.55238437433343,233.60546433739609,226.27362172475395,229.25404357910156,52287000,0.0,0.0,AAPL
2024-10-24 00:00:00-04:00,228.47911599629046,229.31364556669442,226.9193699057847,229.06527709960938,31109500,0.0,0.0,AAPL
2024-10-25 00:00:00-04:00,228.2407111108546,231.69799621804017,228.07182235817814,229.89981079101562,38802300,0.0,0.0,AAPL
2024-10-28 00:00:00-04:00,231.7973512193415,233.19813797949908,231.032372026897,231.87681579589844,36087100,0.0,0.0,AAPL
2024-10-29 00:00:00-04:00,231.57877779482254,232.80074647701065,230.80386934668286,232.14505004882812,35417200,0.0,0.0,AAPL
2024-10-30 00:00:00-04:00,231.09197226998216,231.94636045913163,228.05194445904854,228.59835815429688,47070900,0.0,0.0,AAPL
2024-10-31 00:00:00-04:00,227.84332326136388,228.33013097812315,223.89923027313517,224.4357147216797,64370100,0.0,0.0,AAPL
2024-11-01 00:00:00-04:00,219.52796489927013,223.87938614586878,218.83253608705854,221.45530700683594,65276700,0.0,0.0,AAPL
2024-11-04 00:00:00-05:00,219.54780947276666,221.33605042122997,218.2761640538016,220.56114196777344,44944500,0.0,0.0,AAPL
2024-11-05 00:00:00-05:00,220.3525342324639,222.48849724939907,219.69683776020295,221.99176025390625,28111300,0.0,0.0,AAPL
2024-11-06 00:00:00-05:00,221.15724252476647,224.5946691536601,219.74651129717958,221.2665252685547,54561100,0.0,0.0,AAPL
2024-11-07 00:00:00-05:00,223.16406118155706,226.39285156162418,223.10445516924474,225.99545288085938,42137700,0.0,0.0,AAPL
2024-11-08 00:00:00-05:00,225.9357792784742,227.4176895436531,225.17991383614745,225.7269287109375,38328800,0.25,0.0,AAPL
2024-11-11 00:00:00-05:00,223.7775854012113,224.47377929839286,220.29660073941466,223.0117645263672,42005600,0.0,0.0,AAPL
2024-11-12 00:00:00-05:00,223.33003326558662,224.36437631627228,222.14649605243358,223.0117645263672,40398300,0.0,0.0,AAPL
2024-11-13 00:00:00-05:00,222.79295685996902,225.41861323491412,221.54974806168275,223.8969268798828,48566200,0.0,0.0,AAPL
2024-11-14 00:00:00-05:00,223.7974607959322,227.62653447284012,223.77756520755418,226.98007202148438,44923900,0.0,0.0,AAPL
2024-11-15 00:00:00-05:00,225.1699449930133,225.6871240415238,223.05152776948486,223.77755737304688,47923700,0.0,0.0,AAPL
2024-11-18 00:00:00-05:00,224.0262188410909,228.49183017609323,223.94665165924164,226.7811737060547,44633700,0.0,0.0,AAPL
2024-11-19 00:00:00-05:00,225.74680903538962,228.90953992555222,225.4285554930197,227.0397491455078,36211800,0.0,0.0,AAPL
2024-11-20 00:00:00-05:00,226.82094870348703,228.68078414631773,224.6627401240164,227.75584411621094,35169600,0.0,0.0,AAPL
2024-11-21 00:00:00-05:00,227.63648708983084,228.9095315645878,224.48371169719937,227.2784423828125,42108300,0.0,0.0,AAPL
2024-11-22 00:00:00-05:00,226.82096032466632,229.46651233539,226.82096032466632,228.62112426757812,38168300,0.0,0.0,AAPL
2024-11-25 00:00:00-05:00,230.20248468460477,231.98275293866183,228.49182822914253,231.6048126220703,90152800,0.0,0.0,AAPL
2024-11-26 00:00:00-05:00,232.06231657216094,234.29015208323423,232.06231657216094,233.7829132080078,45986200,0.0,0.0,AAPL
2024-11-27 00:00:00-05:00,233.19613315216662,234.4095061449918,232.53971526898803,233.65362548828125,33498400,0.0,0.0,AAPL
2024-11-29 00:00:00-05:00,233.53426018813377,236.51796100091357,232.69882760276832,236.0405731201172,28481400,0.0,0.0,AAPL
2024-12-02 00:00:00-05:00,235.98089694287458,239.4817615684827,235.8714939748314,238.2882843017578,48137100,0.0,0.0,AAPL
2024-12-03 00:00:00-05:00,238.5070985351772,241.44106801091166,237.60203896586935,241.3316650390625,38861000,0.0,0.0,AAPL
2024-12-04 00:00:00-05:00,241.55047375645148,242.78374225546824,239.9392801306149,241.68971252441406,44383900,0.0,0.0,AAPL
2024-12-05 00:00:00-05:00,242.6644095132275,243.21140922639395,240.81451427308068,241.7195587158203,40033900,0.0,0.0,AAPL
2024-12-06 00:00:00-05:00,241.5902721155965,243.3009285590703,240.76477968960373,241.52064514160156,36870600,0.0,0.0,AAPL
2024-12-09 00:00:00-05:00,240.51612576959502,245.89673657618508,240.43655859300793,245.40939331054688,44649200,0.0,0.0,AAPL
2024-12-10 00:00:00-05:00,245.54865007065558,246.861485816723,244.0070681600661,246.4238739013672,36914800,0.0,0.0,AAPL
2024-12-11 00:00:00-05:00,246.61283253090062,249.43739908317045,244.92205654138039,245.15081787109375,45205800,0.0,0.0,AAPL
2024-12-12 00:00:00-05:00,245.54865996903848,247.388615093895,244.3452271532981,246.61285400390625,32777500,0.0,0.0,AAPL
2024-12-13 00:00:00-05:00,246.47359279661413,247.9355922748061,244.90217516923994,246.7819061279297,33155300,0.0,0.0,AAPL
2024-12-16 00:00:00-05:00,246.6426692963963,250.01425073054844,246.3045049916291,249.67608642578125,51694800,0.0,0.0,AAPL
2024-12-17 00:00:00-05:00,248.72130738305802,252.45093348613432,248.42293425963442,252.1028289794922,51356400,0.0,0.0,AAPL
2024-12-18 00:00:00-05:00,250.7900177691265,252.89849494785605,246.39403346062903,246.7023468017578,56774100,0.0,0.0,AAPL
2024-12-19 00:00:00-05:00,246.15534002348284,250.63089166027345,245.74756389880645,248.43289184570312,60882300,0.0,0.0,AAPL
2024-12-20 00:00:00-05:00,246.69239156062656,253.6145845456153,244.35516822034685,253.10736083984375,147495300,0.0,0.0,AAPL
2024-12-23 00:00:00-05:00,253.38584941381717,254.2610580907384,252.07301363460223,253.8831329345703,40858800,0.0,0.0,AAPL
2024-12-24 00:00:00-05:00,254.10192745486222,256.80713572411884,253.90300191480816,256.7972106933594,23234700,0.0,0.0,AAPL
2024-12-26 00:00:00-05:00,256.78725468311694,258.6868812844183,256.23029959445824,257.61273193359375,27237100,0.0,0.0,AAPL
2024-12-27 00:00:00-05:00,256.4292059497028,257.294504767908,251.68513210698922,254.20138549804688,42355300,0.0,0.0,AAPL
2024-12-30 00:00:00-05:00,250.85962400320443,252.1227283114492,249.38766912858338,250.8297882080078,35557500,0.0,0.0,AAPL
2024-12-31 00:00:00-05:00,251.0684930674946,251.90392569582917,248.07483671879714,249.05946350097656,39480700,0.0,0.0,AAPL
2025-01-02 00:00:00-05:00,247.57754859678104,247.74663833648884,240.50619200781614,242.52516174316406,55740700,0.0,0.0,AAPL
2025-01-03 00:00:00-05:00,242.03781127929688,242.853348279154,240.57579666249651,242.03781127929688,40244100,0.0,0.0,AAPL
2025-01-06 00:00:00-05:00,242.98266113735735,245.98625772407811,241.87869116125097,243.66891479492188,45045600,0.0,0.0,AAPL
2025-01-07 00:00:00-05:00,241.6598791297847,244.215923537777,240.0387452815234,240.89407348632812,40856000,0.0,0.0,AAPL
2025-01-08 00:00:00-05:00,240.605632433071,242.3859157551251,238.74579711055483,241.3813934326172,37628900,0.0,0.0,AAPL
2025-01-10 00:00:00-05:00,238.70602211575698,238.85521627248303,231.73411285331812,235.56320190429688,61710900,0.0,0.0,AAPL
2025-01-13 00:00:00-05:00,232.2612269401141,233.39503269669683,228.47192915300568,233.12649536132812,49630700,0.0,0.0,AAPL
2025-01-14 00:00:00-05:00,233.47460320476435,234.8371551382162,231.20699165927476,232.01258850097656,39435300,0.0,0.0,AAPL
2025-01-15 00:00:00-05:00,233.36518970349533,237.66172623332486,233.15632396556444,236.57763671875,39832000,0.0,0.0,AAPL
2025-01-16 00:00:00-05:00,236.06049286491137,236.71689557722044,226.79112077355302,227.01986694335938,71759100,0.0,0.0,AAPL
2025-01-17 00:00:00-05:00,230.85888730040747,231.0279618693864,227.2386640256131,228.7305145263672,68488300,0.0,0.0,AAPL
2025-01-21 00:00:00-05:00,222.783001089375,223.20071739531107,218.1881065481907,221.43038940429688,98070400,0.0,0.0,AAPL
2025-01-22 00:00:00-05:00,218.59584816144178,222.90232457853583,218.59584816144178,222.61390686035156,64126500,0.0,0.0,AAPL
2025-01-23 00:00:00-05:00,223.51900422998196,225.79655609657794,221.09225820038625,222.4448699951172,60234800,0.0,0.0,AAPL
2025-01-24 00:00:00-05:00,223.5587751677507,224.40416321125562,220.207089142254,221.56964111328125,54697900,0.0,0.0,AAPL
2025-01-27 00:00:00-05:00,222.80289291870474,230.88871192185238,222.76310174211312,228.6111602783203,94863400,0.0,0.0,AAPL
2025-01-28 00:00:00-05:00,229.5957855991,238.88503723433337,229.55599442275542,236.96551513671875,75707600,0.0,0.0,AAPL
2025-01-29 00:00:00-05:00,232.84801856891494,238.55683854812662,232.73861559310797,238.05955505371094,45486100,0.0,0.0,AAPL
2025-01-30 00:00:00-05:00,237.37329797187644,239.48177510143526,235.9212386876704,236.29916381835938,55658300,0.0,0.0,AAPL
2025-01-31 00:00:00-05:00,245.8470107317681,245.8470107317681,232.1717149504871,234.71780395507812,100959800,0.0,0.0,AAPL
2025-02-03 00:00:00-05:00,228.7404632470789,230.5704628324937,224.47376244068877,226.77120971679688,73063300,0.0,0.0,AAPL
2025-02-04 00:00:00-05:00,226.0153670030395,231.8634262398647,225.4186206897715,231.53521728515625,45067300,0.0,0.0,AAPL
2025-02-05 00:00:00-05:00,227.2883891710869,231.4058958330951,227.0298072213747,231.2069854736328,39620300,0.0,0.0,AAPL
2025-02-06 00:00:00-05:00,230.03338922164468,232.5297620441898,229.17806101517482,231.95291137695312,29925300,0.0,0.0,AAPL
2025-02-07 00:00:00-05:00,231.33627899238985,232.72866665415378,226.0252799376335,226.39328002929688,39707200,0.0,0.0,AAPL
2025-02-10 00:00:00-05:00,228.57377553913867,229.58933825388894,226.21404995469493,226.66209411621094,33115600,0.25,0.0,AAPL
2025-02-11 00:00:00-05:00,227.20971719471092,234.2092091135714,227.1400288616486,231.61053466796875,53718400,0.0,0.0,AAPL
